Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_INT64,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_ME1_BUSY_FOR_PACKET_DECODE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
61,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,198,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9196377,1216,81070058,8621804,0,324306688,632896,0,1935476.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,10784,149609,0,13877,149600,0,14249,149658,0,14106,149653,0,10952,149649,0,8890,149637,0,12273,149612,0,12070,149615,0,9345,149575,0,13081,149576,0,12136,149595,0,14059,149598,0,10747,149667,0,10869,149676,0,11376,149689,0,12200,149677,0,36772352.0,2268058,0,0,0,2298272,2298272,4572365960439933,4572423102341260,4572423102521126,4572365961577996
62,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,202,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9181061,1216,81132463,8628218,0,324556444,632896,0,1795609.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,8443,150413,0,9607,150387,0,8151,150297,0,10103,150308,0,9254,150164,0,8829,150155,0,8988,150243,0,9748,150260,0,8285,150501,0,12246,150502,0,9891,150433,0,11961,150417,0,10628,150324,0,10136,150398,0,10292,150446,0,11007,150414,0,36710576.0,2263935,0,0,0,2294411,2294411,4572365962541530,4572423102563308,4572423102742733,4572365963672051
63,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,206,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9164137,1216,81099782,8622267,0,324425912,632896,0,1810674.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,10335,151498,0,11700,151474,0,10422,151461,0,12617,151427,0,10785,151507,0,10232,151487,0,11513,151462,0,12025,151496,0,7420,151657,0,10550,151682,0,7471,151580,0,10023,151616,0,11331,151698,0,11241,151681,0,12151,151717,0,12778,151680,0,36643680.0,2259559,0,0,0,2290230,2290230,4572365964631980,4572423102785877,4572423102965262,4572365965753097
64,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,210,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9175757,1216,81113486,8621611,0,324480584,632896,0,1845074.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,7645,150161,0,12863,150139,0,9384,150091,0,13100,150077,0,8963,150279,0,8793,150270,0,9976,150300,0,9596,150271,0,8517,150123,0,11842,150134,0,10326,150037,0,12203,150028,0,7701,150284,0,8891,150262,0,8884,150277,0,8967,150279,0,36689184.0,2262097,0,0,0,2293074,2293074,4572365966739274,4572423103008366,4572423103186309,4572365967871668
65,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,214,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9170773,1216,81087235,8620954,0,324375540,632896,0,1917803.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,9915,150698,0,13467,150692,0,11842,150596,0,13554,150582,0,11350,150654,0,10459,150630,0,11068,150645,0,11436,150624,0,9951,150668,0,12179,150644,0,10759,150764,0,11629,150736,0,12132,150735,0,11033,150707,0,11203,150765,0,13245,150692,0,36668336.0,2261831,0,0,0,2291771,2291771,4572365968812248,4572423103229252,4572423103407155,4572365969938973
66,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>) [clone .kd]",2,0,217,29815,29815,2097152,256,0,0,12,4,16,64,0x0,0x7a63ca72ed00,1219753,32768,42501929,701062,0,170731496,0,65536,0.0,98304.0,4859.0,1453391.0,0.0,1572864.0,1562,0,0,0,0,0,826,0,0,897,0,0,0,0,0,0,0,0,689,0,0,0,0,0,1574,0,0,0,0,0,794,0,0,848,0,0,0,0,0,0,0,0,683,0,0,0,0,0,4866864.0,139610,0,945297,0,304179,304179,4572365974316794,4572423106453517,4572423106469421,4572365974750405
67,micro_tk(micro_globals) [clone .kd],2,0,218,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,13162887,2048,146486149,9347747,0,585989896,204800,108544,24828925.0,1310720.0,896.0,17824896.0,0.0,17825792.0,19146,109410,0,22017,109380,0,19775,108863,0,20359,108890,0,19209,109089,0,21935,109079,0,21608,108798,0,19560,108795,0,15680,107672,0,18075,107685,0,17822,108136,0,18590,108106,0,16912,107670,0,19000,107671,0,20948,108018,0,19252,107978,0,52637632.0,3207890,0,0,0,3289852,3289852,4572365975025231,4572423106757366,4572423106928419,4572365976291864
68,micro_tk(micro_globals) [clone .kd],2,0,220,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9921801,2048,146356327,9351579,0,585469540,204800,108544,24039928.0,1310720.0,768.0,17825024.0,0.0,17825792.0,9725,113026,0,11077,113007,0,12151,112937,0,12795,112922,0,10724,113158,0,11828,113148,0,14491,112696,0,13036,112706,0,7302,112296,0,9029,112297,0,12527,112836,0,13507,112849,0,8877,112391,0,10640,112397,0,14049,112667,0,12375,112636,0,39673920.0,2448545,0,0,0,2479620,2479620,4572365977052067,4572423106960827,4572423107129436,4572365978145764
69,micro_tk(micro_globals) [clone .kd],2,0,222,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9856565,2048,146161479,9298067,0,584691200,204800,108544,24360825.0,1310720.0,768.0,17825024.0,0.0,17825792.0,15558,102851,0,18625,102845,0,18766,103048,0,19920,103038,0,15978,102932,0,17965,102938,0,22433,102997,0,20085,102990,0,18980,104116,0,21988,104101,0,22488,104396,0,22913,104383,0,18938,104428,0,20780,104414,0,24924,104568,0,22550,104579,0,39413632.0,2432919,0,0,0,2463352,2463352,4572365979039915,4572423107157438,4572423107323523,4572365980130627
70,micro_tk(micro_globals) [clone .kd],2,0,224,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9904081,2048,146433764,9322533,0,585779116,204800,108544,23965491.0,1310720.0,768.0,17825024.0,0.0,17825792.0,18728,111731,0,21672,111635,0,20557,111544,0,21823,111587,0,21168,112203,0,23237,112170,0,25203,111555,0,23454,111609,0,16522,108751,0,19675,108700,0,19828,109178,0,20370,109149,0,18171,108529,0,20159,108535,0,24260,108649,0,22114,108672,0,39602384.0,2443977,0,0,0,2475149,2475149,4572365981052390,4572423107350763,4572423107517890,4572365982143092
71,micro_tk(micro_globals) [clone .kd],2,0,226,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9938917,2048,146440498,9356478,0,585806868,204800,108544,23502712.0,1310720.0,768.0,17825024.0,0.0,17825792.0,8274,112832,0,9697,112800,0,10301,112386,0,10490,112362,0,9469,113403,0,10836,113337,0,9622,112181,0,8532,112197,0,10464,113940,0,12072,113923,0,9788,113595,0,9744,113548,0,10936,113733,0,12522,113746,0,14593,114137,0,13471,114132,0,39743072.0,2453319,0,0,0,2483942,2483942,4572365982947510,4572423107543608,4572423107717826,4572365984036921
72,micro_tk(micro_globals) [clone .kd],2,0,228,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9894149,2048,146422070,9315219,0,585732932,204800,108544,24772052.0,1310720.0,768.0,17825024.0,0.0,17825792.0,16903,104863,0,19214,104866,0,17692,105050,0,18636,105064,0,19517,105673,0,21946,105694,0,19864,105087,0,18209,105103,0,12546,106010,0,14352,106007,0,15767,105605,0,16513,105616,0,13254,105926,0,15380,105939,0,19710,106000,0,17695,106055,0,39562688.0,2441920,0,0,0,2472668,2472668,4572365984778527,4572423107746027,4572423107916559,4572365985869590
73,micro_tk(micro_globals) [clone .kd],2,0,230,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9951109,2048,146547071,9375872,0,586232716,204800,108544,23515603.0,1310720.0,768.0,17825024.0,0.0,17825792.0,10986,118104,0,12461,118071,0,11265,117916,0,10743,117895,0,9620,118206,0,11198,118186,0,12383,117708,0,11353,117711,0,7883,116492,0,8810,116455,0,8157,116474,0,8592,116470,0,6796,116486,0,8527,116511,0,8606,116883,0,7931,116885,0,39792080.0,2456669,0,0,0,2487005,2487005,4572365986700197,4572423107942117,4572423108111287,4572365987786723
74,micro_tk(micro_globals) [clone .kd],2,0,232,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9932834,2048,146553961,9352113,0,586261516,204800,108544,24041220.0,1310720.0,768.0,17825024.0,0.0,17825792.0,10907,108435,0,12917,108385,0,13592,108470,0,14403,108494,0,11000,108624,0,12429,108595,0,14433,108030,0,13057,108095,0,14707,112844,0,17126,112834,0,17695,113066,0,18354,113035,0,15954,112744,0,17609,112744,0,19759,113120,0,17753,113149,0,39720544.0,2452077,0,0,0,2482534,2482534,4572365988741505,4572423108135723,4572423108308058,4572365989824696
75,micro_tk(micro_globals) [clone .kd],2,0,234,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9923553,2048,146561283,9355728,0,586289644,204800,108544,23000006.0,1310720.0,768.0,17825024.0,0.0,17825792.0,11491,107440,0,13324,107369,0,12621,108116,0,13023,108087,0,12346,107183,0,14132,107158,0,14234,107909,0,12591,107858,0,10990,110136,0,12955,110095,0,15316,110715,0,15845,110758,0,12451,111003,0,14344,110980,0,17927,111262,0,16639,111234,0,39680160.0,2449583,0,0,0,2480010,2480010,4572365990769662,4572423108331533,4572423108504949,4572365991855607
76,micro_tk(micro_globals) [clone .kd],2,0,236,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9917373,2048,146303125,9345144,0,585257548,204800,108544,24391138.0,1310720.0,768.0,17825024.0,0.0,17825792.0,14803,112062,0,18072,112027,0,17076,112685,0,18161,112668,0,15065,111863,0,16953,111898,0,18414,112062,0,16300,112064,0,16436,112925,0,19353,112889,0,18194,113053,0,18706,113063,0,18836,113353,0,21344,113392,0,22461,113528,0,20053,113532,0,39656976.0,2447631,0,0,0,2478561,2478561,4572365992797409,4572423108529906,4572423108702641,4572365993941891
77,micro_tk(micro_globals) [clone .kd],2,0,239,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9930101,2048,146453304,9355049,0,585857984,204800,108544,23426760.0,1310720.0,768.0,17825024.0,0.0,17825792.0,9034,110897,0,10336,110865,0,13010,111288,0,13054,111273,0,7727,110896,0,9222,110886,0,13160,111395,0,11798,111399,0,10264,113836,0,12018,113802,0,11657,113812,0,12470,113830,0,10360,114016,0,12094,114009,0,12422,113645,0,10850,113665,0,39707536.0,2450746,0,0,0,2481721,2481721,4572365994878976,4572423108754878,4572423108934744,4572365995943950
78,micro_tk(micro_globals) [clone .kd],2,0,244,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9953961,2048,146404773,9356955,0,585663552,204800,108544,23421640.0,1310720.0,768.0,17825024.0,0.0,17825792.0,7765,109766,0,9747,109726,0,9918,109653,0,10536,109654,0,8478,109153,0,9892,109133,0,13138,109835,0,11780,109819,0,9175,109569,0,10737,109535,0,10149,109916,0,10186,109930,0,10187,109972,0,11852,109906,0,12435,109629,0,10896,109682,0,39800528.0,2457297,0,0,0,2487533,2487533,4572365996924669,4572423108996035,4572423109237632,4572365997991687
79,micro_tk(micro_globals) [clone .kd],2,0,249,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9935821,2048,146392174,9341883,0,585613856,204800,108544,24184358.0,1310720.0,768.0,17825024.0,0.0,17825792.0,11501,110925,0,13529,110890,0,12991,111168,0,12929,111168,0,11629,111144,0,13611,111117,0,17609,111348,0,15905,111377,0,12770,113086,0,15367,113066,0,17179,113961,0,17531,113937,0,14223,113568,0,16230,113572,0,20250,114264,0,18301,114256,0,39728720.0,2451491,0,0,0,2483045,2483045,4572365998955772,4572423109298562,4572423109511076,4572366000027546
80,micro_tk(micro_globals) [clone .kd],2,0,254,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9959205,2048,146674152,9361390,0,586740956,204800,108544,23207992.0,1310720.0,768.0,17825024.0,0.0,17825792.0,8728,108452,0,10601,108492,0,9453,108262,0,10395,108286,0,10414,108365,0,12407,108354,0,13419,108388,0,12363,108420,0,9740,109208,0,11118,109206,0,10649,108858,0,10778,108824,0,10971,109285,0,12806,109292,0,10860,108264,0,9781,108258,0,39822048.0,2458239,0,0,0,2488878,2488878,4572366001021335,4572423109566478,4572423109778912,4572366002084426
81,micro_tk(micro_globals) [clone .kd],2,0,259,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9890445,2048,146529609,9316822,0,586162908,204800,108544,24442522.0,1310720.0,768.0,17825024.0,0.0,17825792.0,16561,106533,0,20052,106416,0,19590,107107,0,20212,107110,0,17084,106381,0,19633,106376,0,22027,107113,0,19884,107143,0,14932,106495,0,18033,106483,0,17348,105699,0,17810,105717,0,17195,106455,0,18898,106455,0,22258,105625,0,19836,105629,0,39548768.0,2441600,0,0,0,2471798,2471798,4572366003047039,4572423109833512,4572423110048390,4572366004107356
82,micro_tk(micro_globals) [clone .kd],2,0,264,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9942173,2048,146452900,9365566,0,585856536,204800,108544,23550555.0,1310720.0,768.0,17825024.0,0.0,17825792.0,8377,112929,0,9681,112923,0,12593,113631,0,13147,113609,0,8466,112676,0,9760,112687,0,15356,113961,0,13988,113982,0,10368,114173,0,12196,114166,0,12827,114566,0,13464,114569,0,11402,114209,0,12547,114221,0,13888,114534,0,12709,114528,0,39755168.0,2454443,0,0,0,2484698,2484698,4572366005056328,4572423110105474,4572423110324358,4572366006123375
83,micro_tk(micro_globals) [clone .kd],2,0,269,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9889593,2048,146335147,9313048,0,585385408,204800,108544,24481128.0,1310720.0,768.0,17825024.0,0.0,17825792.0,14311,106502,0,16473,106475,0,17970,106954,0,18077,106934,0,13730,106527,0,15750,106504,0,22233,106909,0,19631,106924,0,16847,107631,0,20498,107634,0,18745,107888,0,20045,107938,0,15279,107751,0,18048,107741,0,20646,107582,0,18431,107634,0,39543072.0,2441347,0,0,0,2471442,2471442,4572366007065518,4572423110377276,4572423110595639,4572366008130632
84,micro_tk(micro_globals) [clone .kd],2,0,274,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9981601,2048,146737911,9421403,0,586997260,204800,108544,22262261.0,1310720.0,768.0,17825024.0,0.0,17825792.0,5583,114598,0,6450,114586,0,6202,114202,0,6546,114250,0,5706,114698,0,7138,114738,0,6481,114478,0,5552,114440,0,4252,113899,0,4920,113902,0,4149,113591,0,4201,113572,0,2040,113543,0,2962,113542,0,5496,113924,0,4972,113942,0,39914224.0,2463383,0,0,0,2494639,2494639,4572366009115718,4572423110646915,4572423110865638,4572366010190447
85,micro_tk(micro_globals) [clone .kd],2,0,279,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9888865,2048,146251801,9304409,0,585051772,204800,108544,25045063.0,1310720.0,768.0,17825024.0,0.0,17825792.0,17866,108511,0,21217,108511,0,18078,108066,0,19296,108081,0,19563,108224,0,21922,108252,0,22754,107953,0,20756,107946,0,12278,105374,0,14488,105364,0,16067,105617,0,16513,105642,0,14544,105460,0,16567,105459,0,21056,105732,0,18518,105746,0,39542208.0,2440392,0,0,0,2471388,2471388,4572366011109876,4572423110922642,4572423111128867,4572366012182932
86,micro_tk(micro_globals) [clone .kd],2,0,284,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9968985,2048,146629197,9370298,0,586561268,204800,108544,22781945.0,1310720.0,768.0,17825024.0,0.0,17825792.0,11222,111017,0,13201,110984,0,17220,112083,0,17992,112099,0,12433,111712,0,14173,111665,0,19494,112486,0,17525,112501,0,11483,111038,0,13373,111033,0,13772,110963,0,14148,110969,0,11303,110980,0,12721,110991,0,15540,110982,0,14463,110989,0,39861216.0,2461064,0,0,0,2491326,2491326,4572366013107428,4572423111184149,4572423111386648,4572366014192642
87,micro_tk(micro_globals) [clone .kd],2,0,289,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9919443,2048,146548945,9359563,0,586240728,204800,108544,23232766.0,1310720.0,768.0,17825024.0,0.0,17825792.0,6614,114071,0,7378,114082,0,7004,114696,0,7404,114691,0,6702,114361,0,7656,114369,0,8535,114564,0,7900,114609,0,10716,118709,0,12138,118679,0,11393,117974,0,12060,118051,0,11657,118348,0,13234,118361,0,14882,118386,0,13800,118462,0,39667808.0,2448770,0,0,0,2479238,2479238,4572366015146682,4572423111437803,4572423111640423,4572366016228752
88,micro_tk(micro_globals) [clone .kd],2,0,294,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9927297,2048,146650633,9368131,0,586646816,204800,108544,23736958.0,1310720.0,768.0,17825024.0,0.0,17825792.0,11270,111036,0,12946,111035,0,13554,111100,0,13977,111054,0,13068,111143,0,15041,111079,0,15535,111239,0,13885,111269,0,11611,113038,0,13715,113000,0,13147,112228,0,13331,112197,0,12157,113281,0,13860,113246,0,16215,112115,0,14682,112157,0,39695920.0,2450208,0,0,0,2480995,2480995,4572366017199086,4572423111691178,4572423111893277,4572366018272282
89,micro_tk(micro_globals) [clone .kd],2,0,299,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9957221,2048,146647526,9389604,0,586635580,204800,108544,22558793.0,1310720.0,768.0,17825024.0,0.0,17825792.0,3858,117406,0,4578,117432,0,5762,117939,0,5625,117881,0,3877,117114,0,4900,117148,0,6238,118021,0,5734,118043,0,6874,118926,0,7330,118896,0,6533,117394,0,6376,117352,0,7869,118729,0,9309,118713,0,7402,117471,0,6789,117564,0,39813856.0,2458397,0,0,0,2488366,2488366,4572366019244198,4572423111945554,4572423112137838,4572366020335081
90,micro_tk(micro_globals) [clone .kd],2,0,304,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9904785,2048,146362842,9335409,0,585495332,204800,108544,24448735.0,1310720.0,768.0,17825024.0,0.0,17825792.0,20334,109474,0,23094,109429,0,20417,109805,0,21784,109791,0,19200,109521,0,21549,109505,0,25235,110163,0,23110,110201,0,20502,112775,0,24187,112685,0,22083,112213,0,22862,112264,0,22164,112811,0,24208,112814,0,24635,112279,0,22085,112293,0,39606880.0,2445184,0,0,0,2475430,2475430,4572366021319476,4572423112186790,4572423112376871,4572366022406132
91,micro_tk(micro_globals) [clone .kd],2,0,309,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9960889,2048,146565240,9395283,0,586305632,204800,108544,22619833.0,1310720.0,768.0,17825024.0,0.0,17825792.0,4664,115477,0,5305,115460,0,3507,115694,0,3835,115683,0,4706,115645,0,5666,115630,0,4443,115766,0,3784,115768,0,7118,117776,0,7765,117654,0,9214,117494,0,9117,117456,0,7901,118648,0,9455,118676,0,8967,117819,0,8467,117880,0,39830848.0,2459094,0,0,0,2489428,2489428,4572366023398549,4572423112424742,4572423112614502,4572366024518865
92,micro_tk(micro_globals) [clone .kd],2,0,314,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9863629,2048,146290130,9308172,0,585205856,204800,108544,23933518.0,1310720.0,768.0,17825024.0,0.0,17825792.0,14070,106934,0,16880,106967,0,14442,107093,0,15263,107086,0,14533,106999,0,16196,106971,0,16767,107100,0,15091,107103,0,14559,108439,0,16969,108440,0,16258,108270,0,17074,108274,0,14494,108946,0,16332,108941,0,19118,108147,0,16888,108151,0,39441232.0,2434576,0,0,0,2465077,2465077,4572366025475559,4572423112661372,4572423112851052,4572366026577758
93,micro_tk(micro_globals) [clone .kd],2,0,319,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9953945,2048,146410653,9374835,0,585687348,204800,108544,22876405.0,1310720.0,768.0,17825024.0,0.0,17825792.0,11753,115461,0,13091,115451,0,11736,115038,0,11817,115047,0,9743,115146,0,11356,115170,0,13419,115239,0,12278,115211,0,8178,115226,0,9566,115246,0,8993,114779,0,9330,114808,0,7929,115650,0,9399,115630,0,10200,115360,0,8950,115370,0,39801456.0,2456177,0,0,0,2487591,2487591,4572366027540952,4572423112899403,4572423113085759,4572366028628249
94,micro_tk(micro_globals) [clone .kd],2,0,324,29815,29815,131072,512,65536,0,124,132,32,64,0x0,0x7a9bd17c0840,9861549,2048,146256922,9291504,0,585073364,204800,108544,25137788.0,1310720.0,768.0,17825024.0,0.0,17825792.0,17121,103705,0,20304,103716,0,19644,103615,0,20479,103613,0,19200,103962,0,21906,103940,0,23682,103610,0,21879,103643,0,18147,103331,0,21664,103324,0,18684,102750,0,19826,102762,0,19519,103323,0,21645,103321,0,22699,102783,0,19997,102759,0,39432880.0,2433905,0,0,0,2464555,2464555,4572366029606154,4572423113133189,4572423113317982,4572366030685950
