Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
54,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,170,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1737376,138960512,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,154509,0,32768,32768,154495,0,32768,32768,154381,0,32768,32768,154330,0,32768,32768,154470,0,32768,32768,154400,0,32768,32768,154463,0,32768,32768,154394,0,32768,32768,154452,0,32768,32768,154435,0,32768,32768,154433,0,32768,32768,154371,0,32768,32768,154301,0,32768,32768,154264,0,32768,32768,154461,0,32768,32768,154387,0,32768,32768,508799,6692,0,2240497,237,1453,2293355,2293355,4572173239758587,4572254558566980,4572254558751012,4572173241050236
55,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,174,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1739742,139149900,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,149856,0,32768,32768,149865,0,32768,32768,149846,0,32768,32768,149845,0,32768,32768,149735,0,32768,32768,149724,0,32768,32768,149779,0,32768,32768,149789,0,32768,32768,149887,0,32768,32768,149875,0,32768,32768,149828,0,32768,32768,149819,0,32768,32768,149795,0,32768,32768,149808,0,32768,32768,149802,0,32768,32768,149796,0,32768,32768,508361,6696,0,2248021,237,1453,2291489,2291489,4572173242185503,4572254558791993,4572254558975704,4572173243465135
56,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,178,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1737133,138799116,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,158460,0,32768,32768,158452,0,32768,32768,158413,0,32768,32768,158418,0,32768,32768,158648,0,32768,32768,158458,0,32768,32768,158511,0,32768,32768,158410,0,32768,32768,158603,0,32768,32768,158551,0,32768,32768,158530,0,32768,32768,158467,0,32768,32768,158604,0,32768,32768,158571,0,32768,32768,158690,0,32768,32768,158567,0,32768,32768,509083,6691,0,2241755,237,1453,2293166,2293166,4572173244638259,4572254559015443,4572254559197392,4572173245924259
57,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,182,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1734550,139019412,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,152088,0,32768,32768,152093,0,32768,32768,152047,0,32768,32768,152036,0,32768,32768,152204,0,32768,32768,152168,0,32768,32768,152195,0,32768,32768,152136,0,32768,32768,152114,0,32768,32768,152162,0,32768,32768,152063,0,32768,32768,152113,0,32768,32768,152169,0,32768,32768,152155,0,32768,32768,152159,0,32768,32768,152120,0,32768,32768,509209,6693,0,2243795,236,1452,2292926,2292926,4572173246642551,4572254559238973,4572254559419159,4572173247926038
58,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,186,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1735413,138958556,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,153310,0,32768,32768,153304,0,32768,32768,153164,0,32768,32768,153129,0,32768,32768,153441,0,32768,32768,153377,0,32768,32768,153405,0,32768,32768,153350,0,32768,32768,153212,0,32768,32768,153173,0,32768,32768,153201,0,32768,32768,153143,0,32768,32768,153402,0,32768,32768,153356,0,32768,32768,153380,0,32768,32768,153355,0,32768,32768,509278,6694,0,2249294,237,1453,2296805,2296805,4572173248958844,4572254559460621,4572254559640847,4572173250248100
59,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,190,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1738212,139071808,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151194,0,32768,32768,151126,0,32768,32768,151169,0,32768,32768,151109,0,32768,32768,151093,0,32768,32768,151026,0,32768,32768,151072,0,32768,32768,151046,0,32768,32768,151011,0,32768,32768,151018,0,32768,32768,150937,0,32768,32768,150882,0,32768,32768,150904,0,32768,32768,150877,0,32768,32768,150897,0,32768,32768,150865,0,32768,32768,508386,6691,0,2244546,237,1453,2291429,2291429,4572173251435135,4572254559681667,4572254559861734,4572173252735237
60,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,194,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1737176,139168740,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151867,0,32768,32768,151863,0,32768,32768,151890,0,32768,32768,151848,0,32768,32768,151759,0,32768,32768,151670,0,32768,32768,151749,0,32768,32768,151771,0,32768,32768,151650,0,32768,32768,151647,0,32768,32768,151636,0,32768,32768,151539,0,32768,32768,151619,0,32768,32768,151606,0,32768,32768,151623,0,32768,32768,151588,0,32768,32768,509665,6719,0,2249200,237,1453,2296676,2296676,4572173253905606,4572254559903355,4572254560083702,4572173255199519
61,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,198,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1739501,139126312,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150689,0,32768,32768,150703,0,32768,32768,150693,0,32768,32768,150682,0,32768,32768,150877,0,32768,32768,150850,0,32768,32768,150830,0,32768,32768,150777,0,32768,32768,150583,0,32768,32768,150647,0,32768,32768,150554,0,32768,32768,150539,0,32768,32768,150824,0,32768,32768,150799,0,32768,32768,150803,0,32768,32768,150792,0,32768,32768,508395,6689,0,2242942,236,1452,2289850,2289850,4572173256395336,4572254560125163,4572254560305109,4572173257678303
62,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,202,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1736588,139070640,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,157942,0,32768,32768,157989,0,32768,32768,157978,0,32768,32768,157944,0,32768,32768,158069,0,32768,32768,158046,0,32768,32768,158054,0,32768,32768,158015,0,32768,32768,158217,0,32768,32768,158201,0,32768,32768,158134,0,32768,32768,158033,0,32768,32768,158230,0,32768,32768,158083,0,32768,32768,158184,0,32768,32768,158154,0,32768,32768,508703,6691,0,2245479,237,1453,2292082,2292082,4572173258891546,4572254560345208,4572254560525074,4572173260185539
63,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,206,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1737844,139065860,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,155920,0,32768,32768,155937,0,32768,32768,155886,0,32768,32768,155862,0,32768,32768,156070,0,32768,32768,156076,0,32768,32768,156058,0,32768,32768,155954,0,32768,32768,156219,0,32768,32768,156205,0,32768,32768,156204,0,32768,32768,156189,0,32768,32768,156373,0,32768,32768,156346,0,32768,32768,156346,0,32768,32768,156343,0,32768,32768,508175,6695,0,2244745,237,1453,2291419,2291419,4572173261357661,4572254560565173,4572254560744839,4572173262662349
64,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,210,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1735583,138966532,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,154317,0,32768,32768,154373,0,32768,32768,154356,0,32768,32768,154322,0,32768,32768,154168,0,32768,32768,154178,0,32768,32768,154293,0,32768,32768,154259,0,32768,32768,154137,0,32768,32768,154179,0,32768,32768,154097,0,32768,32768,154006,0,32768,32768,154136,0,32768,32768,154089,0,32768,32768,154217,0,32768,32768,154127,0,32768,32768,508074,6692,0,2242994,237,1453,2289476,2289476,4572173263867611,4572254560785218,4572254560965284,4572173265167722
65,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,214,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1738749,139026292,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,153509,0,32768,32768,153543,0,32768,32768,153558,0,32768,32768,153555,0,32768,32768,153429,0,32768,32768,153375,0,32768,32768,153486,0,32768,32768,153438,0,32768,32768,153549,0,32768,32768,153530,0,32768,32768,153412,0,32768,32768,153370,0,32768,32768,153370,0,32768,32768,153289,0,32768,32768,153309,0,32768,32768,153232,0,32768,32768,508170,6691,0,2244847,236,1452,2291278,2291278,4572173266365172,4572254561005664,4572254561184889,4572173267668348
66,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>) [clone .kd]",2,0,217,24845,24845,2097152,256,0,0,12,4,16,64,0x0,0x779cdb52ed00,32768,163840,53407,4235928,0,0,0,0,0.0,0.0,0.0,98304.0,6291456.0,6291456.0,0.0,6291456.0,16,0,32768,32768,45,0,32768,32768,16,0,32768,32768,16,0,32768,32768,0,0,32768,32768,4,0,32768,32768,0,0,32768,32768,0,0,32768,32768,16,0,32768,32768,45,0,32768,32768,16,0,32768,32768,16,0,32768,32768,0,0,32768,32768,4,0,32768,32768,0,0,32768,32768,0,0,32768,32768,49147,957,0,284633,87380,86030,309201,309201,4572173272514311,4572254564248446,4572254564264430,4572173273060308
67,micro_tk(micro_globals) [clone .kd],2,0,218,24845,24845,131072,512,65536,0,124,132,48,64,0x0,0x77d4ebe10840,2048,7716864,1573131,125857356,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,98373,0,33052,32712,98380,0,33053,32712,98370,0,33053,32712,98368,0,33053,32712,98399,0,33052,32704,98371,0,33058,32698,98378,0,33053,32702,98376,0,33051,32703,98371,0,33072,32689,98376,0,33068,32693,98371,0,33071,32691,98368,0,33066,32694,98422,0,33059,32701,98373,0,33056,32702,98390,0,33058,32701,98376,0,33057,32703,887196,3789,0,2791377,48,2096,3105863,3105863,4572173273398077,4572254564539436,4572254564705963,4572173274812237
68,micro_tk(micro_globals) [clone .kd],2,0,220,24845,24845,131072,512,65536,0,124,132,48,64,0x0,0x77d4ebe10840,2048,7716864,1571330,125721648,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,98372,0,33002,32768,98380,0,32997,32768,98370,0,32996,32768,98368,0,32998,32768,98389,0,33008,32768,98368,0,33008,32768,98388,0,33009,32768,98376,0,33006,32768,98374,0,33004,32768,98382,0,33005,32768,98370,0,33003,32768,98368,0,33003,32768,98388,0,33008,32769,98368,0,33007,32769,98387,0,33008,32769,98376,0,33006,32769,541108,11537,0,2445790,48,2096,2465074,2465074,4572173275751265,4572254564740654,4572254564904857,4572173276987713
69,micro_tk(micro_globals) [clone .kd],2,0,222,24845,24845,131072,512,65536,0,124,132,48,64,0x0,0x77d4ebe10840,2048,7716864,1569313,125548184,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,98372,0,32997,32768,98381,0,32996,32768,98371,0,32997,32768,98368,0,32996,32768,98400,0,32995,32768,98368,0,32997,32768,98374,0,32996,32768,98376,0,32998,32768,98374,0,32975,32769,98380,0,32971,32769,98370,0,32970,32769,98368,0,32971,32769,98400,0,32989,32768,98368,0,32990,32768,98375,0,32989,32768,98376,0,32987,32768,540556,11548,0,2443372,48,2096,2462510,2462510,4572173278182409,4572254564933178,4572254565096460,4572173279399107
70,micro_tk(micro_globals) [clone .kd],2,0,224,24845,24845,131072,512,65536,0,124,132,48,64,0x0,0x77d4ebe10840,2048,7716864,1571112,125711500,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,98372,0,33007,32768,98381,0,33009,32768,98383,0,33007,32768,98368,0,33008,32768,98388,0,33010,32768,98368,0,33010,32768,98374,0,33010,32768,98376,0,33009,32768,98374,0,32988,32770,98380,0,32988,32770,98382,0,32987,32770,98368,0,32987,32770,98388,0,33040,32770,98368,0,33037,32770,98375,0,33040,32770,98376,0,33038,32770,540684,11541,0,2445340,48,2096,2464306,2464306,4572173280538231,4572254565124381,4572254565290306,4572173281756512
71,micro_tk(micro_globals) [clone .kd],2,0,226,24845,24845,131072,512,65536,0,124,132,48,64,0x0,0x77d4ebe10840,2048,7716864,1572450,125820124,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,98384,0,33003,32768,98380,0,33007,32768,98371,0,33007,32768,98368,0,33007,32768,98388,0,33001,32768,98368,0,33001,32768,98374,0,33003,32768,98377,0,33001,32768,98386,0,33014,32769,98381,0,33012,32769,98370,0,33012,32769,98368,0,33013,32769,98388,0,33010,32768,98368,0,33008,32768,98375,0,33007,32768,98376,0,33006,32768,539816,11535,0,2442630,48,2096,2461524,2461524,4572173282939840,4572254565316465,4572254565479706,4572173284151231
72,micro_tk(micro_globals) [clone .kd],2,0,228,24845,24845,131072,512,65536,0,124,132,48,64,0x0,0x77d4ebe10840,2048,7716864,1574411,125932684,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,98372,0,33018,32769,98380,0,33019,32769,98383,0,33016,32769,98368,0,33018,32769,98388,0,32978,32768,98368,0,32977,32768,98375,0,32976,32768,98376,0,32978,32768,98374,0,32994,32768,98383,0,32993,32768,98382,0,32991,32768,98368,0,32990,32768,98388,0,32998,32769,98368,0,33001,32769,98375,0,33000,32769,98376,0,32999,32769,540555,11542,0,2443325,48,2096,2462847,2462847,4572173285334350,4572254565507467,4572254565673312,4572173286560131
73,micro_tk(micro_globals) [clone .kd],2,0,230,24845,24845,131072,512,65536,0,124,132,48,64,0x0,0x77d4ebe10840,2048,7716864,1571722,125785200,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,98384,0,32969,32768,98380,0,32973,32768,98371,0,32975,32768,98368,0,32973,32768,98388,0,33008,32768,98368,0,33006,32768,98374,0,33003,32768,98377,0,33007,32768,98386,0,33010,32768,98381,0,33009,32768,98370,0,33008,32768,98368,0,33009,32768,98388,0,32962,32768,98368,0,32964,32768,98375,0,32963,32768,98376,0,32964,32768,540136,11540,0,2444259,48,2096,2463170,2463170,4572173287691744,4572254565701594,4572254565867079,4572173288919328
